sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_6,sensor_12,sensor_14,sensor_15,sensor_16,sensor_18,sensor_19,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_28,sensor_29,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_50,sensor_51,sensor_55,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_70,sensor_71,sensor_74,sensor_83,sensor_88,sensor_90,sensor_96,sensor_98,sensor_115,sensor_117,sensor_120,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_128,sensor_129,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_142,sensor_150,sensor_151,sensor_154,sensor_155,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_166,sensor_167,sensor_169,sensor_170,sensor_175,sensor_177,sensor_180,sensor_181,sensor_182,sensor_183,sensor_184,sensor_185,sensor_187,sensor_188,sensor_195,sensor_196,sensor_197,sensor_198,sensor_199,sensor_200,sensor_201,sensor_202,sensor_203,sensor_204,sensor_205,sensor_207,sensor_208,sensor_218,sensor_223,sensor_225,sensor_250,sensor_255,sensor_268,sensor_269,sensor_270,sensor_273,sensor_316,sensor_336,sensor_337,sensor_356,sensor_412,sensor_413,sensor_416,sensor_417,sensor_418,sensor_419,sensor_420,sensor_423,sensor_426,sensor_429,sensor_430,sensor_431,sensor_432,sensor_433,sensor_434,sensor_438,sensor_439,sensor_442,sensor_443,sensor_444,sensor_460,sensor_468,sensor_471,sensor_472,sensor_473,sensor_474,sensor_476,sensor_480,sensor_482,sensor_483,sensor_484,sensor_485,sensor_486,sensor_487,sensor_488,sensor_489,sensor_491,sensor_493,sensor_494,sensor_496,sensor_499,sensor_500,sensor_510,sensor_511,sensor_519,sensor_520,sensor_521,sensor_523,sensor_525,sensor_526,sensor_539,sensor_545,sensor_546,sensor_547,sensor_548,sensor_549,sensor_550,sensor_551,sensor_555,sensor_559,sensor_562,sensor_563,sensor_564,sensor_569,sensor_570,sensor_571,sensor_572,sensor_573,sensor_585,sensor_589,label
3075.78,2575.68,2243.7778,1502.9221,1.816,102.0978,199.9113,6.4443,412.7534,9.6205,190.2908,12.46,-6431.75,2959.75,-3476.25,1445.75,0.9902,1.8763,68.1556,2.0778,4.6367,83.9167,9.4043,50.4181,64.4134,66.5991,86.8908,118.1592,65.84,4.021,362.8009,9.8855,138.4545,741.5104,1.0925,138.3609,639.6164,45.6938,2909.0,16.0155,360.6964,10.5182,114.47,13.3955,23.9845,30.1316,711.3787,1.0151,151.0545,626.2209,103.6775,0.0,6.7064,1802.8347,8606.88,-0.2973,0.2136,725.4545,55.3123,6.4037,4.557,15.89,15.89,1.267,2.531,3.126,-0.9934,1004.96,38.6254,306.0,199.5,199.0,74.2,351.526,5.02,2.972,16.1,5.1788,0.47,524.0,617.0,1938.0,322.0,0.135,0.102,2.7,0.7,0.128,0.4764,0.8549,0.158,21.03,0.937,11.36,19.017,0.2306,8.47,10.72,21.404,0.101,6.91,21.55,0.503,7.92,17.66,6.91,7.514,17.569,0.4936,12.89,17.66,142.078,1.7996,53.2061,1545.5,156.9064,0.4249,17.44,4.96,52.1512,23.3716,6.3346,9.3641,2.1899,0.659,23.3895,25.8517,2.6786,7.4431,762.8283,526.0274,1.962,46.1185,1.8196,8.8035,8.1471,20.8464,55.7497,22.2722,13.6329,33.6898,35.493,0.631,0.5266,0.8453,46.8422,43.1458,6.9188,131.8353,28.8102,24.9371,48.6252,137.0385,0.0,75.199,251.6854,224.7191,315.5349,88.902,423.1447,185.4829,1.5664,4.0584,0.2351,18.5336,0.0,743.7642,54.0707,693.3333,9.2222,6.7061,1000.0,0.3768,4.2766,2.7773,3.1758,7.116,1.1761,404.594,80.396,0.8632,13.83,1.8,73.3922,0.0926,264.272,0.651,5.16,16.98835,531.3791,2.408,8.02,0.3561,2.0347,51.9067,1
3038.25,2337.96,2244.1111,1676.7316,0.9197,100.8067,198.9344,8.6844,422.2485,9.6936,189.2407,12.47,-5410.0,2414.5,-2547.25,-334.75,1.2902,1.9998,67.4222,2.4556,3.3019,85.6608,9.5713,50.3999,64.1016,66.437,86.8261,118.0156,64.39,2.501,350.9227,9.8458,130.4018,714.4361,0.9684,133.3536,614.6782,55.0406,2824.0,2.5027,349.0373,10.3235,112.9045,8.3872,17.4973,22.1827,692.2534,0.9328,145.5055,607.4473,60.9133,0.0,8.2877,1831.864,9434.9,-0.0456,-0.2084,788.5671,58.2938,6.2104,4.557,15.89,15.89,1.267,2.531,3.126,-0.9934,1004.96,38.6254,81.0,188.5,186.6,54.3,301.194,6.33,3.738,17.466,6.4307,0.5,921.0,1109.0,6745.0,3062.0,0.094,0.102,2.5,1.1,0.453,0.6791,0.799,0.247,21.04,1.02,10.96,33.802,0.1619,10.1,27.14,16.249,0.291,4.85,17.66,0.59,8.22,14.11,4.85,5.3709,32.494,0.3751,11.44,20.2,42.699,2.7874,86.8746,567.7002,66.3672,0.2495,17.44,4.96,22.5407,18.6341,6.7768,9.7162,1.3225,1.0532,17.9632,32.3291,5.1493,5.7688,459.6249,678.0399,2.2025,43.0429,2.073,3.1329,17.024,45.9308,264.7954,914.7125,7.2854,44.7964,82.5478,1.2882,0.7564,0.946,29.5218,193.7886,7.2805,168.2325,27.7186,24.2123,40.2102,70.098,542.542,104.7025,172.6316,125.8675,247.8441,96.6178,385.336,832.0611,2.3853,2.1759,0.7039,76.6494,0.0,0.0,32.7177,0.0,6.3073,2.5539,0.0,0.0513,7.1268,1.8189,3.1758,7.116,1.3365,405.234,78.03,0.7066,17.4,1.32,52.8677,0.1339,264.272,0.651,5.16,16.98835,532.7391,2.4119,8.88,0.3556,3.1246,51.9067,-1
2989.91,2575.71,2244.1111,1676.7316,0.9197,100.8067,202.2274,7.7447,408.7099,10.0207,192.2067,12.46,-5677.5,2630.75,-4678.5,-507.75,1.2917,2.0337,68.0444,2.3111,3.403,83.8879,9.1757,50.4244,64.3159,66.5922,86.9721,118.2554,67.17,3.967,363.1091,9.8077,142.6218,748.8992,1.2133,141.6336,647.3645,197.8404,2897.0,87.0391,324.7145,11.496,189.6609,89.5305,32.896,84.5752,720.2259,6363.6566,127.5891,641.9645,80.8901,0.0,7.5489,1829.6212,8903.9602,-0.288,0.2636,771.871,58.9588,6.2951,4.281,15.91,15.92,1.267,2.618,3.267,-0.3784,1003.5358,38.859,101.0,121.8,54.2,54.3,301.194,6.33,4.454,18.551,5.7061,0.47,833.0,578.0,4068.0,1938.0,0.101,0.139,3.2,1.7,0.427,0.5922,0.8575,0.276,15.65,0.531,13.67,17.479,0.1189,10.36,7.3,60.048,0.104,238.89,250.14,10.017,237.57,199.62,25.06,178.877,283.429,9997.8648,186.82,343.38,150.014,4.5876,122.3684,1270.2998,118.6373,0.6243,12.128,2.606,29.3585,18.6341,5.4855,145.2509,11.1972,1.4905,17.9632,32.3291,5.1493,6.0663,659.5194,0.0,3.3254,57.5101,1.9481,2.5542,14.672,21.9709,86.9509,381.6839,7.8189,73.5577,66.6448,1.1172,0.4708,0.7396,30.3517,274.4629,125.2604,222.9631,76.1795,211.5006,157.1088,185.4541,510.1612,160.4278,145.8515,94.3132,120.2085,100.0961,304.6358,555.2941,2.6214,3.7597,0.1562,19.8594,311.3514,310.275,59.4354,778.3784,12.1854,2.2519,0.0,0.0843,3.6919,0.3515,3.4056,7.116,1.1677,411.952,76.024,1.0283,21.39,1.97,88.0641,0.588,264.272,0.651,5.16,16.98835,513.3955,2.3483,274.87,1.6228,2.5449,62.5617,-1
3061.24,2734.33,2243.7778,1502.9221,1.816,102.0978,200.8026,12.0802,412.3925,10.0621,190.7405,12.4492,-5848.5,2660.5,-3898.0,-6821.5,1.265,2.0257,69.9222,1.9667,3.4234,86.4863,8.828,50.2667,63.9349,66.2347,87.0137,118.039,77.17,2.547,352.1136,9.7738,139.7345,730.4007,1.3576,135.4509,627.2991,156.3219,2830.0,0.7591,350.5191,10.2992,120.4936,16.2241,19.2409,25.8222,704.5785,1.0872,141.7873,612.8,102.5403,0.0,6.5391,1914.049,9399.92,-0.0188,0.3484,810.9578,57.9154,6.3191,4.281,15.91,15.92,1.267,2.618,3.267,-0.3784,1003.5358,38.859,136.0,43.7,61.9,74.2,351.526,5.02,12.862,16.809,6.097,0.34,1065.0,358.0,716.0,8164.0,0.134,0.145,2.3,0.7,0.268,0.7217,0.7397,0.514,18.14,0.519,11.15,32.389,0.087,6.61,23.24,53.888,0.326,8.02,16.76,0.375,12.72,22.85,8.02,10.887,39.626,0.18,6.14,29.88,90.515,2.5587,107.3938,806.9004,55.3395,0.3878,12.128,2.606,34.4617,23.3716,5.9401,9.4553,2.3183,0.7874,23.3895,25.8517,2.6786,4.0154,189.6098,388.5714,0.9567,106.4719,0.5011,6.0041,18.2098,13.4561,18.3684,119.6804,10.5929,35.5932,30.3371,0.9374,0.7697,1.0625,34.4725,0.0,10.5566,140.8399,41.682,42.1613,16.5601,88.2726,590.1199,427.0396,591.6933,534.139,0.0,450.2538,413.5266,326.9136,2.3187,1.8046,0.2637,21.9403,402.4067,309.067,56.6802,0.0,5.83295,1.5323,0.0,0.0853,3.2614,2.6885,3.4056,7.116,0.5417,400.6,80.008,0.4415,21.03,1.46,81.5002,0.3557,264.272,0.5671,4.98,15.4662,532.9491,2.2987,10.41,0.2227,2.4773,93.1579,-1
3054.18,2408.46,2178.7333,1039.3641,0.7367,101.4922,199.216,8.131,417.8892,9.6715,189.5445,12.4527,-5392.25,2731.75,-3771.25,405.0,1.3213,2.0088,66.6889,2.7667,3.4076,85.1817,8.6211,50.2667,63.9846,66.1702,86.955,118.4106,77.92,2.514,360.7118,9.9306,151.83,757.5096,0.9469,134.2118,646.7536,59.5951,2909.0,9.8782,361.49,10.1675,121.7082,15.99,30.1218,37.9277,719.5819,0.994,147.5655,630.7636,78.8726,0.0,6.7639,1847.4067,9038.9,-0.0105,-0.3511,778.2324,58.6532,6.4203,4.557,15.89,15.89,1.267,2.531,3.126,-0.9934,1004.96,38.6254,87.0,225.5,174.8,47.0999,224.705,5.78,3.685,8.643,5.0849,0.35,1310.0,527.0,1732.0,193.0,0.146,0.095,2.1,0.9,0.655,0.631,0.8079,0.248,17.64,0.59,13.72,18.921,0.1357,6.54,11.88,21.195,0.101,9.83,23.71,0.878,7.27,22.45,9.83,10.398,20.915,0.1734,10.27,22.45,41.563,5.4749,122.635,1351.3994,154.3551,0.4775,17.44,4.96,25.239,17.9394,5.2386,8.9554,2.9479,1.6721,21.6195,13.0099,3.0361,7.1037,834.1498,0.0,0.7042,45.3204,0.723,3.4819,24.2941,19.2917,45.9264,47.6543,11.0501,32.5301,62.878,1.0765,0.6279,0.8108,35.565,99.5122,5.9733,140.4007,32.6342,27.4153,17.4445,52.6963,278.3034,85.4054,299.2443,247.9532,364.3517,95.6603,359.8647,189.1412,2.6214,1.4897,1.2022,10.5209,0.0,310.0346,60.8414,278.7879,5.065,1.6886,0.0,0.057,4.8923,2.3511,3.1758,7.116,1.0714,406.846,77.804,0.8807,15.2,1.25,82.1987,0.588,247.548,0.6321,5.52,31.0204,531.8655,2.3718,9.79,0.4351,3.0396,104.4612,1
3054.84,2488.5,2185.8111,995.3928,1.3714,102.6422,202.3304,11.5524,426.3345,9.5853,192.7451,12.46,-6350.5,3071.25,-2851.25,1519.5,0.9763,1.9058,68.5444,2.8444,4.631,85.4451,8.5788,50.2484,63.9261,66.2147,86.8039,118.3794,76.55,3.473,363.6073,10.0725,129.7827,734.9502,1.3223,144.4136,637.8036,202.4699,2866.0,15.6791,361.5018,10.8296,105.4618,23.1445,24.3209,31.4614,703.4888,1.1141,147.6955,614.6591,42.5795,0.0,7.6475,1811.1446,9135.0302,-0.2036,0.3581,786.8812,58.7322,6.3485,4.501,15.84,15.82,1.366,2.558,3.173,-0.0473,1002.6611,38.0875,79.0,174.0,137.9,52.2002,126.846,3.84,7.932,13.251,7.8467,0.61,522.0,605.0,4471.0,142.0,0.124,0.078,4.0,0.9,0.153,0.8274,0.6734,0.235,19.93,0.557,9.89,36.4,0.2099,7.31,20.2,107.891,0.275,5.26,18.44,0.138,7.26,16.4,5.26,6.471,31.7209,0.2734,12.79,16.4,25.5,2.4998,85.0941,942.0,78.2402,0.3904,14.276,4.2477,22.2733,19.2121,6.4183,9.9929,1.5955,0.7632,12.7433,7.4461,2.5448,9.1962,94.2385,314.6871,3.1476,68.6613,2.3585,3.6586,8.2198,19.6988,156.8084,9.3452,12.7017,31.6406,43.4885,1.258,0.7031,0.9863,53.2874,33.5479,6.884,70.8592,21.6275,20.5682,24.5359,59.888,216.9234,301.3934,376.9746,146.0746,245.8747,118.7171,365.5451,608.6455,2.1905,2.7778,5.0538,55.4366,0.0,0.0,40.4938,480.0,9.7416,8.0345,0.0,0.0598,2.3467,0.5935,2.9646,7.116,1.1996,407.29,77.198,0.9418,14.29,1.39,78.5122,0.1339,264.296,0.6291,2.26,7.65,532.9782,2.136,6.5,0.3882,2.4611,104.4612,-1
3010.71,2513.05,2243.7778,1502.9221,1.816,102.0978,201.4128,8.0322,421.6007,9.871,191.5418,12.4469,-6277.75,3136.5,-4659.25,1589.25,0.967,1.9095,67.5222,2.8556,4.6491,85.4451,8.5788,50.2484,63.9261,66.2147,86.8039,118.3794,76.55,3.473,364.0636,9.8176,140.6955,745.2515,0.9054,137.4918,642.2509,63.3966,2897.0,16.2418,364.17,10.287,116.9373,13.9691,23.7582,30.5545,714.6969,0.9783,147.1745,628.2818,88.1966,0.0,7.9322,1759.6049,8977.1799,0.3648,-0.786,762.7615,58.2266,6.4564,4.631,15.86,15.85,1.149,2.647,3.182,0.4258,1003.6322,39.0817,204.0,89.5,112.3,74.2,351.526,5.02,5.692,18.564,8.2321,0.49,379.0,406.0,3299.0,185.0,0.09,0.064,2.6,0.7,0.135,0.8274,0.6734,0.235,14.75,0.833,13.4,19.148,0.1568,8.95,10.0,18.459,0.104,9.15,24.74,0.89,7.11,18.2,9.15,10.184,19.935,0.227,9.07,18.2,100.628,3.2037,136.2438,1732.8003,192.673,0.5808,12.316,5.515,39.3671,23.3716,5.2618,8.3457,2.6557,1.2351,23.3895,25.8517,2.6786,4.7502,231.4267,0.0,2.7813,70.8649,1.687,8.022,6.0372,12.9444,70.8054,11.6407,9.3071,24.5136,26.3048,1.258,0.7031,0.9863,29.1167,56.3361,6.0802,130.2879,38.513,33.3307,23.2068,114.0951,0.0,96.124,99.4332,247.4142,209.1078,105.3907,448.2525,168.4141,1.5391,1.5014,1.9151,25.6443,0.0,918.4416,43.739,782.2222,9.2047,2.1147,0.0,0.0646,5.3118,2.7387,2.974,7.116,1.2837,407.274,80.062,1.8664,13.46,1.12,145.3911,0.588,268.064,0.7707,5.68,24.523,532.01,2.3061,7.51,0.3486,3.1364,104.4612,-1
2935.73,2573.74,2201.5777,976.4791,0.7679,99.9956,202.0686,12.8571,428.9675,9.5534,192.5153,12.4786,-5421.5,2685.0,-4457.75,833.75,1.2835,2.0107,63.4111,3.0111,3.4289,85.5455,9.2655,50.3358,63.8677,65.769,86.4804,117.4194,11.52,3.923,356.5364,9.6563,134.4418,726.7303,1.0414,131.9418,622.92,55.2807,2819.0,10.3745,353.2118,10.7329,104.8164,12.569,29.6255,32.237,694.4933,1.3875,153.7373,611.7655,130.5075,0.0,7.13,1856.2581,8858.4201,0.05,-0.0981,774.8513,58.3608,6.1945,4.501,15.84,15.82,1.366,2.558,3.173,-0.0473,1002.6611,38.0875,93.0,158.3,176.0,53.8999,292.371,6.49,7.41,12.521,8.1105,0.6,882.0,173.0,4104.0,399.0,0.087,0.081,1.0,1.0,0.365,0.6627,0.8366,0.161,21.49,1.276,6.43,31.99,0.2083,7.24,22.22,17.072,0.333,7.7,22.58,0.382,11.52,17.7,7.7,6.56,38.118,0.0749,10.61,25.33,91.803,3.7659,98.1949,1169.1992,109.4445,0.3442,14.276,4.2477,23.0517,19.0836,6.1148,10.4884,2.2509,1.2669,29.9413,8.4061,3.7439,5.7153,0.0,884.9492,3.0421,57.6336,2.1957,3.0918,16.2686,6.4432,92.0644,47.8561,6.7783,33.2103,52.7825,1.5584,0.6175,0.9446,30.8824,74.2201,10.9907,140.8225,25.9912,20.3493,5.3981,70.3431,0.0,48.672,757.672,46.6204,0.0,99.549,758.5831,204.3143,2.3552,3.8261,1.0284,16.7078,525.5132,0.0,35.378,0.0,62.3364,1.5186,0.0,3.6765,7.6501,0.8612,2.9646,7.116,1.0702,409.74,74.042,0.8344,16.96,0.57,77.9696,0.3004,264.272,0.651,5.16,16.98835,533.99,1.7577,6.96,0.1517,5.327,139.833,-1
3018.6,2374.64,2243.7778,1502.9221,1.816,102.0978,200.4579,13.2563,424.6843,9.6391,190.8189,12.4496,-5316.75,2675.25,-3256.0,-5007.3333,1.2933,1.9845,68.4111,1.8444,3.3897,92.072,8.9416,59.3488,78.254,66.595,86.9601,132.5378,14.1,6.164,350.3391,10.1115,129.5455,717.9285,1.3678,141.8636,621.7482,199.6623,2823.0,2.5045,350.6355,10.3602,112.05,12.1437,17.4955,23.7322,694.1964,0.9541,146.9191,609.6045,90.7975,0.0,8.2067,1893.0435,9038.9201,0.265,-0.4318,786.4948,58.5373,6.3647,4.501,15.84,15.82,1.366,2.558,3.173,-0.0473,1002.6611,38.0875,87.0,95.3,94.3,74.2,351.526,5.02,6.774,13.292,7.9565,0.26,5081.0,469.0,2170.0,5946.0,0.082,0.14,2.6,1.4,0.587,0.6556,0.8217,0.314,18.79,0.448,8.74,28.547,0.1293,12.34,13.62,51.96,0.299,4.13,18.64,0.241,9.3,20.15,4.13,4.399,28.942,0.2965,9.08,20.15,105.351,3.8399,95.9432,1128.6992,110.3241,0.5401,14.276,4.2477,25.239,23.3716,5.9336,8.142,1.053,1.2162,23.3895,25.8517,2.6786,8.0268,0.0,0.0,1.0416,51.1003,0.7516,3.187,95.5659,17.5311,66.6462,118.7458,6.3406,75.9036,55.1922,0.8235,0.2169,0.5459,26.0239,164.9002,8.2999,165.9303,23.6061,18.5361,31.0719,116.0285,0.0,72.3774,234.8485,96.5094,0.0,125.7059,397.9167,102.9295,1.8706,4.1589,0.7308,17.2159,543.5897,0.0,71.3224,748.3871,12.0279,2.3876,0.0,0.0804,3.225,2.352,2.9646,7.116,1.7709,406.516,76.758,2.0764,16.97,2.31,117.2513,0.588,264.272,0.651,5.16,16.98835,532.0454,2.1206,9.81,0.2603,3.0776,139.833,-1
3008.84,2522.9,2177.3222,1089.3655,1.3101,101.1478,201.6866,6.8,408.6435,9.8653,191.8214,12.46,-5242.25,2600.25,-3711.5,394.75,1.313,2.0135,67.1444,2.4667,3.494,83.8879,9.1757,50.4244,64.3159,66.5922,86.9721,118.2554,67.17,3.967,351.2491,10.1372,126.1482,714.0061,1.4232,144.77,622.1673,219.5427,2828.0,24.14,349.5,10.4984,110.2882,12.3364,15.86,22.8392,691.1669,0.9737,150.0427,609.8309,87.1094,0.0,7.8928,1810.6216,8597.71,-0.1546,0.4152,749.1421,58.6369,6.317,4.631,15.86,15.85,1.149,2.647,3.182,0.4258,1003.6322,39.0817,88.0,75.3,134.6,46.3999,264.955,4.37,2.018,19.731,7.8717,0.47,839.0,826.0,6182.0,667.0,0.199,0.09,3.0,2.0,0.628,0.5922,0.8575,0.276,17.46,0.262,6.91,29.41,0.1228,5.31,16.43,43.897,0.303,4.13,15.35,0.332,8.4,15.96,4.13,3.637,28.824,0.1765,12.26,15.96,74.611,2.8315,104.3135,1251.3999,111.6737,0.5514,12.316,5.515,23.7868,18.4995,5.2159,8.313,1.0836,0.9684,24.322,14.8011,3.2067,6.7216,325.3623,0.0,3.1339,29.6765,1.8575,3.1393,16.0046,31.7662,166.5634,168.9677,15.1561,81.0811,63.6364,1.1172,0.4708,0.7396,19.9947,17.1085,7.6164,129.3732,26.0404,15.9242,18.1271,85.6521,0.0,91.8444,284.2377,152.2175,455.4865,103.7999,489.8522,284.2059,3.4455,2.8605,7.1519,26.1192,0.0,0.0,32.2078,0.0,8.1735,9.8222,776.2169,0.0731,2.6321,0.4981,2.974,7.116,0.9111,403.122,74.084,0.471,16.34,1.15,54.4417,0.4075,264.272,0.651,5.16,16.98835,531.2245,2.484,7.07,0.3547,3.0408,139.833,1
2969.01,2537.88,2194.6444,999.4387,1.3259,101.9767,198.8736,9.4397,430.1498,9.5915,189.282,12.4496,-5751.5,2625.25,-4206.25,144.25,1.2835,1.9952,68.1444,2.4111,3.3817,84.533,8.872,50.3074,64.1215,66.178,87.0389,118.0124,77.67,3.141,347.6155,10.1341,131.4618,717.4818,1.3809,144.21,623.2873,158.1053,2859.0,23.7109,346.0564,10.493,115.1727,12.2864,16.2891,22.928,694.5538,1.0751,149.7718,611.0009,108.0841,0.0,7.2277,1864.3441,8591.4699,0.0762,-0.1818,735.2971,59.4335,6.3295,4.21,15.87,15.85,1.569,2.584,3.105,-0.0946,1014.2967,34.9436,120.0,104.6,77.9,47.1001,135.99,4.98,4.273,21.696,8.3056,0.26,712.0,111.0,2502.0,1378.0,0.145,0.09,2.1,0.9,0.517,0.636,0.7917,0.436,18.78,0.498,8.72,31.85,0.1483,9.45,15.24,57.795,0.283,6.21,16.41,0.229,8.88,17.75,6.21,6.782,32.5941,0.1232,9.51,17.75,88.681,4.8081,117.9059,1145.5996,104.1347,0.3748,15.9,2.166,30.3109,17.221,5.4707,8.1157,1.7197,1.5846,13.6066,10.4371,2.7397,7.0329,858.2666,630.1146,0.8793,45.2661,0.6843,2.4245,12.3794,4.2282,59.4829,955.286,11.2972,37.3272,30.5252,0.8831,0.4365,0.7852,36.5548,26.1905,7.7102,144.469,38.1237,29.5798,11.4557,82.0481,187.9656,35.2431,352.657,62.2556,401.9282,88.4992,343.6052,196.4299,2.8719,3.1653,0.1009,46.0432,623.5294,448.9642,56.9395,0.0,8.2241,3.3488,0.0,0.1179,3.8947,1.1161,3.3431,7.116,0.9111,403.122,74.084,0.471,16.34,1.15,54.4417,0.9412,247.35,0.6949,11.37,40.1714,535.5327,1.7027,7.83,0.1777,2.1164,139.833,-1
2984.32,2539.73,2214.7111,1493.8781,1.5899,103.9367,201.1445,8.7953,418.8892,9.4896,191.6549,12.4759,-6459.75,2955.5,-2256.0,1331.25,0.9652,1.9085,69.4222,2.2111,4.6711,85.0841,8.6406,50.0757,63.7959,66.0053,86.6776,118.563,77.83,2.543,359.7164,10.1014,127.4318,726.7197,1.4401,146.7545,633.9027,178.9705,2801.0,5.78,357.5282,10.4665,113.2118,14.6127,14.22,21.9792,704.7405,0.9285,148.55,619.29,92.0797,0.0,7.1666,1901.2027,8771.5,0.0639,0.2535,746.2861,57.3972,6.4264,4.461,15.9,15.9,1.154,2.738,3.223,0.0,1005.3694,41.8785,117.0,85.6,91.2,95.0999,280.9139,4.23,4.364,11.53,5.8734,0.63,178.0,593.0,9002.0,20.0,0.099,0.065,3.6,1.0,0.146,0.7007,0.5904,0.939,15.98,0.317,7.09,31.732,0.1685,4.11,20.1,28.138,0.255,3.16,19.22,0.38,7.94,24.79,3.16,6.138,31.469,0.1882,10.83,24.79,100.851,2.3429,74.317,628.1992,72.0214,0.444,16.465,5.6151,28.3307,29.201,5.3361,9.5779,1.1073,0.744,18.8043,24.0366,4.5746,6.2385,693.8614,828.9474,2.9301,49.6176,2.1467,7.0621,2.7555,20.0643,399.0248,1.5023,10.2564,45.2261,83.7209,1.7812,0.681,1.0305,15.7221,54.6713,7.0134,169.6468,22.2222,27.9264,20.2733,109.5257,374.7064,156.5217,530.0,95.3668,162.6448,114.5076,0.0,147.7428,2.1014,1.3214,0.3092,59.0706,0.0,0.0,39.3296,911.1111,56.1185,2.6122,0.0,0.0665,4.8544,0.5269,2.7514,7.116,0.9111,403.122,74.084,0.471,16.34,1.15,54.4417,0.1423,264.272,0.651,5.16,16.98835,531.0309,2.4452,9.62,0.3258,4.8849,139.833,-1
3017.94,2629.06,2194.6444,999.4387,1.3259,101.9767,203.3156,8.331,418.7187,9.4396,193.876,12.4753,-5328.25,2674.0,-3922.5,249.0,1.3055,2.0165,63.9111,3.1111,3.4083,86.3416,9.219,50.5347,64.0969,65.8265,86.336,117.4196,77.9,2.163,350.7264,9.8951,128.5345,713.722,1.074,138.2682,617.5291,53.2281,2830.0,-0.18,347.2545,10.687,108.3545,14.9736,20.18,25.6726,688.0494,1.0821,146.9464,602.5555,89.8725,0.0,7.3996,1772.3676,9142.6801,-0.1157,0.2786,625.935,59.2185,6.2622,4.461,15.9,15.9,1.154,2.738,3.223,0.0,1005.3694,41.8785,159.0,143.9,136.9,47.1001,135.99,4.98,4.261,15.382,6.0933,0.64,572.0,426.0,1354.0,702.0,0.156,0.122,1.8,0.5,0.417,0.7865,0.7062,0.224,24.74,0.945,8.5,30.141,0.1844,9.06,21.04,25.384,0.316,4.73,18.25,0.386,7.47,18.73,4.73,5.801,28.681,0.1099,4.79,18.73,65.094,1.7311,175.1882,797.2998,68.085,0.5569,16.465,5.6151,28.6566,17.221,7.9306,9.4161,1.5726,0.6045,13.6066,10.4371,2.7397,5.1454,506.6667,955.457,2.9203,51.1463,2.0481,3.6752,10.7352,15.9312,34.5188,281.9277,11.9494,16.0714,40.5157,1.4607,0.6679,0.8548,47.6891,0.0,6.894,125.0863,23.439,22.5961,10.1554,72.4292,779.9163,989.4737,640.4984,78.1716,0.0,141.4767,609.3264,399.4083,2.8425,3.8062,0.5461,46.1251,918.5185,0.0,48.3112,213.3333,5.4034,2.8894,0.0,0.0716,4.9393,0.3885,2.7514,7.116,0.8346,396.472,73.754,0.3136,11.81,0.4,37.577,0.2005,264.272,0.651,5.16,16.98835,534.1218,1.9309,5.8,0.2288,3.971,67.4053,-1
2988.66,2533.49,2194.6444,999.4387,1.3259,101.9767,202.0238,8.3038,410.2354,10.5814,191.4424,12.4869,-6345.0,3169.25,-5014.5,1575.75,0.9703,1.9065,63.3444,3.3111,4.6768,85.9034,9.2171,50.4176,64.0491,65.9275,86.2908,117.3928,14.26,6.25,361.4082,9.8535,150.9745,758.3345,1.1146,136.2727,648.6555,208.7717,2902.0,-8.6082,362.2109,10.2288,122.3664,22.8155,28.6082,38.5841,719.7504,1.0724,141.2627,625.84,102.9166,0.0,7.2002,1833.0548,9084.18,-0.0424,0.2112,752.0224,59.8073,6.294,4.21,15.87,15.85,1.569,2.584,3.105,-0.0946,1014.2967,34.9436,81.0,65.2,122.8,47.1001,135.99,4.98,4.121,5.664,7.2931,0.61,326.0,509.0,10046.0,102.0,0.08,0.048,3.1,0.8,0.15,0.795,0.8384,0.165,15.67,0.639,9.66,17.086,0.1608,6.82,9.02,44.949,0.097,7.07,20.99,0.783,6.81,17.37,7.07,9.632,20.516,0.1456,7.4,17.37,49.148,3.6946,125.2896,840.4004,78.4616,0.3517,15.9,2.166,21.1516,17.221,5.2263,8.5359,2.2355,1.3148,13.6066,10.4371,2.7397,9.005,483.5784,0.0,2.678,49.6278,1.6454,4.4311,5.1379,16.0606,200.339,6.4731,8.2453,24.1611,32.6664,1.1879,0.6815,0.7738,21.5302,82.1312,5.5653,76.1325,24.7132,24.9638,13.5788,47.7552,384.5121,154.1026,175.1244,73.5211,0.0,135.0198,338.1818,71.7401,1.7352,3.1297,0.196,136.6228,731.4286,0.0,41.3959,637.037,10.422,1.0836,0.0,0.1433,5.2534,0.6044,3.3431,7.116,1.2493,413.63,72.696,1.4044,11.76,1.35,112.4121,0.0926,264.272,0.651,5.16,16.98835,527.8727,2.2436,7.56,0.3092,3.5955,67.4053,-1
